Datetime,co2,tempF,rhumid,atmpr,door1,door2,hvac,subject_count,lecturer
2024-03-25 12:48:00,964.0,73.8,33.0,1022.7,1,1,0,19.0,1
2024-03-25 12:49:00,1013.0,73.8,33.0,1022.6,0,1,0,19.0,1
2024-03-25 12:50:00,969.0,73.8,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:51:00,1013.0,73.8,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:52:00,990.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:53:00,985.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:54:00,976.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:55:00,964.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:56:00,979.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:57:00,999.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 12:58:00,964.0,73.8,33.0,1022.8,0,1,0,19.0,1
2024-03-25 12:59:00,994.0,73.8,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:00:00,989.0,73.8,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:01:00,989.0,73.8,33.0,1022.6,0,1,0,19.0,1
2024-03-25 13:02:00,994.0,73.8,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:03:00,1016.0,73.8,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:04:00,1047.0,73.8,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:05:00,1065.0,73.8,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:06:00,1070.0,73.8,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:07:00,1036.0,73.9,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:08:00,1018.0,73.9,33.0,1022.8,0,1,0,19.0,1
2024-03-25 13:09:00,1013.0,74.0,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:10:00,1045.0,74.0,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:11:00,1058.0,74.0,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:12:00,1068.0,74.0,33.0,1022.8,0,1,1,19.0,1
2024-03-25 13:13:00,1076.0,74.1,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:14:00,1042.0,74.1,33.0,1022.7,0,1,1,19.0,1
2024-03-25 13:15:00,1062.0,74.2,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:16:00,1010.0,74.2,33.0,1022.8,0,1,0,19.0,1
2024-03-25 13:17:00,1014.0,74.2,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:18:00,1047.0,74.2,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:19:00,1017.0,74.2,33.0,1022.6,0,1,0,19.0,1
2024-03-25 13:20:00,1020.0,74.1,33.0,1022.6,0,1,0,19.0,1
2024-03-25 13:21:00,1006.0,74.1,33.0,1022.7,0,1,0,19.0,1
2024-03-25 13:22:00,985.0,74.2,33.0,1022.6,0,1,0,19.0,1
2024-03-25 13:23:00,1007.0,74.1,33.0,1022.8,0,1,0,19.0,1
2024-03-25 13:24:00,1024.0,74.1,33.0,1022.6,0,1,0,19.0,1
2024-03-25 13:25:00,1047.0,74.2,33.0,1022.7,1,1,1,17.0,1
2024-03-25 13:26:00,1070.0,74.2,33.0,1022.6,1,1,1,17.0,1
2024-03-25 13:27:00,1026.0,74.1,33.0,1022.5,1,1,1,17.0,1
2024-03-25 13:28:00,1042.0,74.1,33.0,1022.5,1,1,1,17.0,1
2024-03-25 13:29:00,1036.0,74.2,34.0,1022.6,1,1,1,17.0,1
2024-03-25 13:30:00,1021.0,74.4,34.0,1022.5,1,1,1,17.0,1
2024-03-26 12:15:00,943.0,66.4,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:16:00,947.0,66.5,39.0,1019.0,1,1,0,19.0,1
2024-03-26 12:17:00,957.0,66.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:18:00,943.0,66.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:19:00,922.0,66.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:20:00,920.0,66.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:21:00,893.0,66.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:22:00,903.0,66.4,39.0,1019.0,1,1,0,19.0,1
2024-03-26 12:23:00,885.0,66.3,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:24:00,900.0,66.1,39.0,1018.8,1,1,0,19.0,1
2024-03-26 12:25:00,882.0,66.2,40.0,1018.8,1,1,0,19.0,1
2024-03-26 12:26:00,906.0,66.3,40.0,1018.9,1,1,0,19.0,1
2024-03-26 12:27:00,999.0,66.7,40.0,1018.9,1,1,0,19.0,1
2024-03-26 12:28:00,1022.0,67.1,40.0,1018.9,1,1,0,19.0,1
2024-03-26 12:29:00,1013.0,67.6,39.0,1019.0,1,1,0,19.0,1
2024-03-26 12:30:00,1026.0,68.0,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:31:00,1035.0,68.5,39.0,1018.9,1,1,0,19.0,1
2024-03-26 12:32:00,1005.0,68.8,38.0,1018.9,1,1,0,19.0,1
2024-03-26 12:33:00,1027.0,69.2,38.0,1018.9,1,1,0,19.0,1
2024-03-26 12:34:00,1019.0,69.5,38.0,1018.8,1,1,0,19.0,1
2024-03-26 12:35:00,974.0,69.8,38.0,1018.8,1,1,0,19.0,1
2024-03-26 12:36:00,1016.0,70.0,38.0,1018.8,1,1,0,19.0,1
2024-03-26 12:37:00,1012.0,70.2,37.0,1018.8,1,1,0,19.0,1
2024-03-26 12:38:00,1001.0,70.3,37.0,1018.8,1,1,0,19.0,1
2024-03-26 12:39:00,985.0,70.4,37.0,1018.8,1,1,0,19.0,1
2024-03-26 12:40:00,964.0,70.5,37.0,1018.7,1,1,0,19.0,1
2024-03-26 12:41:00,978.0,70.7,37.0,1018.7,1,1,0,19.0,1
2024-03-26 12:42:00,965.0,70.7,37.0,1018.7,1,1,0,19.0,1
2024-03-26 12:43:00,975.0,70.8,37.0,1018.5,1,1,0,19.0,1
2024-03-26 12:44:00,990.0,70.9,37.0,1018.6,1,1,0,19.0,1
2024-03-26 12:45:00,988.0,71.0,36.0,1018.7,1,1,0,19.0,1
2024-03-26 12:46:00,969.0,71.0,36.0,1018.7,1,1,0,19.0,1
2024-03-26 12:47:00,962.0,71.0,36.0,1018.7,1,1,0,19.0,1
2024-03-26 12:48:00,955.0,71.1,36.0,1018.6,0,1,1,18.0,1
2024-03-26 12:49:00,967.0,71.2,36.0,1018.7,0,1,1,18.0,1
2024-03-26 12:50:00,975.0,71.2,36.0,1018.7,0,1,1,18.0,1
2024-03-26 12:51:00,982.0,71.3,36.0,1018.6,0,1,1,19.0,1
2024-03-26 12:52:00,958.0,71.3,36.0,1018.7,0,1,1,19.0,1
2024-03-26 12:53:00,997.0,71.3,36.0,1018.7,0,1,1,19.0,1
2024-03-26 12:54:00,985.0,71.5,36.0,1018.6,0,1,1,19.0,1
2024-03-26 12:55:00,1002.0,71.6,36.0,1018.7,0,1,1,19.0,1
2024-03-26 12:56:00,998.0,71.6,36.0,1018.6,0,1,0,19.0,1
2024-03-26 12:57:00,988.0,71.8,36.0,1018.6,0,1,0,19.0,1
2024-03-26 12:58:00,993.0,71.9,36.0,1018.5,0,1,0,19.0,1
2024-03-26 12:59:00,973.0,72.0,36.0,1018.6,0,1,0,19.0,1
2024-03-26 13:00:00,993.0,72.0,36.0,1018.5,0,1,0,19.0,1
2024-03-26 13:01:00,994.0,72.0,36.0,1018.4,0,1,0,19.0,1
2024-03-26 13:02:00,974.0,72.0,36.0,1018.5,0,1,0,19.0,1
2024-03-26 13:03:00,980.0,72.1,36.0,1018.4,0,1,0,19.0,1
2024-03-26 13:04:00,969.0,72.2,36.0,1018.4,0,1,0,19.0,1
2024-03-26 13:05:00,937.0,72.2,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:06:00,935.0,72.2,36.0,1018.4,0,1,0,19.0,1
2024-03-26 13:07:00,932.0,72.2,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:08:00,937.0,72.2,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:09:00,939.0,72.2,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:10:00,947.0,72.3,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:11:00,933.0,72.3,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:12:00,933.0,72.3,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:13:00,956.0,72.4,35.0,1018.3,0,1,1,19.0,1
2024-03-26 13:14:00,936.0,72.4,36.0,1018.3,0,1,1,19.0,1
2024-03-26 13:15:00,948.0,72.4,36.0,1018.3,0,1,1,19.0,1
2024-03-26 13:16:00,950.0,72.5,36.0,1018.3,0,1,1,19.0,1
2024-03-26 13:17:00,935.0,72.5,36.0,1018.1,0,1,0,19.0,1
2024-03-26 13:18:00,950.0,72.7,36.0,1018.3,0,1,0,19.0,1
2024-03-26 13:19:00,940.0,72.8,35.0,1018.2,0,1,0,19.0,1
2024-03-26 13:20:00,978.0,72.9,36.0,1018.1,0,1,0,19.0,1
2024-03-26 13:21:00,985.0,73.0,36.0,1018.2,0,1,0,19.0,1
2024-03-26 13:22:00,842.0,73.0,37.0,1018.1,0,1,0,19.0,1
2024-03-26 13:23:00,608.0,73.1,37.0,1018.3,0,1,0,19.0,1
2024-03-26 13:24:00,605.0,73.1,37.0,1018.3,0,1,0,19.0,1
2024-03-26 13:25:00,534.0,73.2,37.0,1018.4,0,1,0,19.0,1
2024-03-26 13:26:00,519.0,73.5,37.0,1018.3,0,1,0,19.0,1
2024-03-26 13:27:00,494.0,73.6,37.0,1018.2,0,1,0,19.0,1
2024-03-26 13:28:00,471.0,73.8,37.0,1018.3,0,1,0,19.0,1
2024-03-26 13:29:00,460.0,74.0,37.0,1018.2,0,1,0,19.0,1
2024-03-26 13:30:00,463.0,74.4,37.0,1018.2,0,1,0,19.0,1
2024-04-01 09:00:00,593.0,72.4,46.0,1013.4,1,1,0,15.0,0
2024-04-01 09:01:00,613.0,72.4,45.0,1013.3,1,1,0,15.0,0
2024-04-01 09:02:00,646.0,72.5,45.0,1013.4,1,1,0,15.0,0
2024-04-01 09:03:00,676.0,72.5,44.0,1013.3,1,1,0,15.0,0
2024-04-01 09:04:00,679.0,72.5,44.0,1013.2,1,1,0,18.0,0
2024-04-01 09:05:00,672.0,72.5,44.0,1013.3,1,1,0,18.0,0
2024-04-01 09:06:00,667.0,72.5,44.0,1013.4,1,1,0,18.0,0
2024-04-01 09:07:00,679.0,72.5,44.0,1013.4,1,1,0,18.0,0
2024-04-01 09:08:00,680.0,72.5,44.0,1013.3,1,1,0,18.0,0
2024-04-01 09:09:00,689.0,72.5,44.0,1013.3,1,1,1,18.0,0
2024-04-01 09:10:00,706.0,72.5,43.0,1013.2,1,1,1,18.0,0
2024-04-01 09:11:00,735.0,72.6,44.0,1013.3,1,1,1,18.0,0
2024-04-01 09:12:00,737.0,72.6,43.0,1013.3,1,1,1,18.0,0
2024-04-01 09:13:00,724.0,72.6,43.0,1013.4,1,1,1,18.0,0
2024-04-01 09:14:00,716.0,72.7,43.0,1013.4,1,1,0,18.0,0
2024-04-01 09:15:00,707.0,72.7,43.0,1013.4,1,1,0,18.0,0
2024-04-01 09:16:00,697.0,72.8,43.0,1013.4,1,1,0,18.0,0
2024-04-01 09:17:00,658.0,72.8,43.0,1013.4,1,1,0,18.0,0
2024-04-01 09:18:00,669.0,72.8,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:19:00,667.0,72.8,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:20:00,657.0,72.7,42.0,1013.3,1,1,0,18.0,0
2024-04-01 09:21:00,668.0,72.8,42.0,1013.3,1,1,0,18.0,0
2024-04-01 09:22:00,674.0,72.8,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:23:00,648.0,72.8,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:24:00,650.0,72.8,42.0,1013.3,1,1,0,18.0,0
2024-04-01 09:25:00,668.0,72.8,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:26:00,653.0,72.8,42.0,1013.5,1,1,0,18.0,0
2024-04-01 09:27:00,667.0,72.7,42.0,1013.3,1,1,0,18.0,0
2024-04-01 09:28:00,661.0,72.7,42.0,1013.4,1,1,0,18.0,0
2024-04-01 09:29:00,658.0,72.8,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:30:00,663.0,72.8,41.0,1013.5,1,1,1,18.0,0
2024-04-01 09:31:00,647.0,72.8,41.0,1013.5,1,1,1,18.0,0
2024-04-01 09:32:00,669.0,72.8,41.0,1013.5,1,1,1,18.0,0
2024-04-01 09:33:00,643.0,72.9,41.0,1013.4,1,1,1,18.0,0
2024-04-01 09:34:00,646.0,72.9,41.0,1013.3,1,1,1,18.0,0
2024-04-01 09:35:00,672.0,73.0,41.0,1013.4,1,1,1,18.0,0
2024-04-01 09:36:00,647.0,73.0,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:37:00,657.0,73.0,41.0,1013.5,1,1,0,18.0,0
2024-04-01 09:38:00,684.0,73.0,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:39:00,677.0,73.0,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:40:00,655.0,73.0,41.0,1013.3,1,1,0,18.0,0
2024-04-01 09:41:00,671.0,73.0,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:42:00,663.0,73.0,41.0,1013.3,1,1,0,18.0,0
2024-04-01 09:43:00,655.0,73.0,41.0,1013.5,1,1,0,18.0,0
2024-04-01 09:44:00,681.0,73.1,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:45:00,682.0,73.1,41.0,1013.4,1,1,0,18.0,0
2024-04-01 09:46:00,697.0,73.1,41.0,1013.3,1,1,0,18.0,0
2024-04-01 09:47:00,701.0,73.1,41.0,1013.3,1,1,0,18.0,0
2024-04-01 09:48:00,719.0,73.1,41.0,1013.3,1,1,0,18.0,0
2024-04-01 09:49:00,670.0,73.1,41.0,1013.2,1,1,0,18.0,0
2024-04-01 09:50:00,717.0,73.0,40.0,1013.3,1,1,0,18.0,0
2024-04-01 09:51:00,700.0,73.0,40.0,1013.3,1,1,0,18.0,0
2024-04-01 09:52:00,710.0,73.0,40.0,1013.2,1,1,1,18.0,0
2024-04-01 09:53:00,712.0,73.0,40.0,1013.2,1,1,1,18.0,0
2024-04-01 09:54:00,704.0,73.0,40.0,1013.3,1,1,1,18.0,0
2024-04-01 09:55:00,716.0,73.1,40.0,1013.3,1,1,1,18.0,0
2024-04-01 09:56:00,705.0,73.1,40.0,1013.2,1,1,1,18.0,0
2024-04-01 09:57:00,703.0,73.1,40.0,1013.2,1,1,1,18.0,0
2024-04-01 09:58:00,705.0,73.2,40.0,1013.2,1,1,0,18.0,0
2024-04-01 09:59:00,693.0,73.2,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:00:00,673.0,73.2,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:01:00,682.0,73.3,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:02:00,689.0,73.3,40.0,1013.1,1,1,0,18.0,0
2024-04-01 10:03:00,689.0,73.4,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:04:00,686.0,73.4,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:05:00,699.0,73.4,40.0,1013.1,1,1,0,18.0,0
2024-04-01 10:06:00,719.0,73.4,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:07:00,723.0,73.5,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:08:00,759.0,73.5,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:09:00,732.0,73.5,40.0,1013.1,1,1,0,18.0,0
2024-04-01 10:10:00,735.0,73.5,40.0,1013.3,1,1,0,18.0,0
2024-04-01 10:11:00,742.0,73.5,40.0,1013.2,1,1,0,18.0,0
2024-04-01 10:12:00,749.0,73.5,40.0,1013.1,1,1,0,18.0,0
2024-04-01 10:13:00,751.0,73.5,40.0,1013.1,1,1,0,18.0,0
2024-04-01 10:14:00,750.0,73.5,40.0,1013.3,1,1,0,18.0,0
2024-04-01 10:15:00,786.0,73.5,40.0,1013.1,1,1,1,18.0,0
2024-04-02 12:15:00,460.0,84.7,50.0,1009.2,1,1,0,3.0,1
2024-04-02 12:16:00,437.0,84.9,50.0,1009.1,1,1,0,3.0,1
2024-04-02 12:17:00,452.0,85.0,50.0,1009.1,1,1,0,3.0,1
2024-04-02 12:18:00,447.0,85.1,48.0,1009.0,1,1,0,3.0,1
2024-04-02 12:19:00,452.0,85.1,49.0,1008.9,1,1,0,3.0,1
2024-04-02 12:20:00,438.0,85.2,49.0,1008.9,1,1,0,3.0,1
2024-04-02 12:21:00,460.0,85.4,49.0,1008.9,1,1,0,3.0,1
2024-04-02 12:22:00,451.0,85.6,50.0,1008.8,1,1,0,3.0,1
2024-04-02 12:23:00,825.0,85.5,43.0,1008.9,1,1,0,3.0,1
2024-04-02 12:24:00,910.0,84.7,40.0,1008.9,1,1,0,3.0,1
2024-04-02 12:25:00,947.0,83.6,37.0,1008.9,1,1,0,3.0,1
2024-04-02 12:26:00,927.0,82.6,38.0,1008.9,1,1,0,3.0,1
2024-04-02 12:27:00,931.0,81.6,39.0,1008.8,1,1,0,3.0,1
2024-04-02 12:28:00,898.0,80.9,40.0,1008.6,1,1,0,3.0,1
2024-04-02 12:29:00,924.0,80.2,40.0,1008.6,1,1,0,3.0,1
2024-04-02 12:30:00,937.0,79.6,39.0,1008.7,1,1,0,3.0,1
2024-04-02 12:31:00,933.0,79.1,39.0,1008.6,1,1,0,16.0,1
2024-04-02 12:32:00,938.0,78.6,40.0,1008.5,1,1,1,19.0,1
2024-04-02 12:33:00,962.0,78.2,41.0,1008.5,1,1,1,17.0,1
2024-04-02 12:34:00,971.0,77.8,40.0,1008.5,1,1,1,18.0,1
2024-04-02 12:35:00,978.0,77.5,41.0,1008.5,1,1,1,18.0,1
2024-04-02 12:36:00,999.0,77.4,41.0,1008.5,1,1,1,18.0,1
2024-04-02 12:37:00,990.0,77.1,41.0,1008.4,1,1,1,18.0,1
2024-04-02 12:38:00,967.0,76.9,41.0,1008.5,1,1,0,19.0,1
2024-04-02 12:39:00,1002.0,76.7,41.0,1008.5,1,1,0,19.0,1
2024-04-02 12:40:00,955.0,76.5,41.0,1008.3,1,1,0,19.0,1
2024-04-02 12:41:00,973.0,76.5,41.0,1008.4,1,1,0,19.0,1
2024-04-02 12:42:00,962.0,76.4,42.0,1008.4,1,1,0,19.0,1
2024-04-02 12:43:00,972.0,76.2,42.0,1008.3,1,1,0,19.0,1
2024-04-02 12:44:00,957.0,76.1,42.0,1008.3,1,1,0,19.0,1
2024-04-02 12:45:00,933.0,76.0,42.0,1008.2,1,1,0,19.0,1
2024-04-02 12:46:00,972.0,75.8,42.0,1008.1,1,1,0,19.0,1
2024-04-02 12:47:00,949.0,75.8,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:48:00,967.0,75.7,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:49:00,952.0,75.6,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:50:00,961.0,75.6,42.0,1007.9,1,1,0,19.0,1
2024-04-02 12:51:00,931.0,75.5,42.0,1008.1,1,1,0,19.0,1
2024-04-02 12:52:00,949.0,75.4,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:53:00,952.0,75.3,42.0,1007.9,1,1,0,19.0,1
2024-04-02 12:54:00,937.0,75.2,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:55:00,933.0,75.1,42.0,1007.9,1,1,0,19.0,1
2024-04-02 12:56:00,934.0,75.0,42.0,1007.9,1,1,0,19.0,1
2024-04-02 12:57:00,960.0,75.0,42.0,1007.9,1,1,0,19.0,1
2024-04-02 12:58:00,939.0,75.0,42.0,1008.0,1,1,0,19.0,1
2024-04-02 12:59:00,948.0,75.0,42.0,1007.9,1,1,0,19.0,1
2024-04-02 13:00:00,943.0,74.8,42.0,1007.9,1,1,1,19.0,1
2024-04-02 13:01:00,939.0,74.8,42.0,1007.9,1,1,1,19.0,1
2024-04-02 13:02:00,917.0,74.8,42.0,1007.9,1,1,1,19.0,1
2024-04-02 13:03:00,937.0,74.8,42.0,1007.8,1,1,1,19.0,1
2024-04-02 13:04:00,924.0,74.7,42.0,1007.8,1,1,0,19.0,1
2024-04-02 13:05:00,925.0,74.7,42.0,1007.6,1,1,0,19.0,1
2024-04-02 13:06:00,885.0,74.6,42.0,1007.7,1,1,0,19.0,1
2024-04-02 13:07:00,919.0,74.6,42.0,1007.6,1,1,0,19.0,1
2024-04-02 13:08:00,885.0,74.6,42.0,1007.7,1,1,0,19.0,1
2024-04-02 13:09:00,908.0,74.5,42.0,1007.6,1,1,0,19.0,1
2024-04-02 13:10:00,897.0,74.5,42.0,1007.5,1,1,0,19.0,1
2024-04-02 13:11:00,877.0,74.5,42.0,1007.6,1,1,0,19.0,1
2024-04-02 13:12:00,891.0,74.5,42.0,1007.5,1,1,0,19.0,1
2024-04-02 13:13:00,884.0,74.5,42.0,1007.5,1,1,0,19.0,1
2024-04-02 13:14:00,928.0,74.4,42.0,1007.4,1,1,0,19.0,1
2024-04-02 13:15:00,943.0,74.4,43.0,1007.3,1,1,0,19.0,1
2024-04-02 13:16:00,937.0,74.4,42.0,1007.3,1,1,0,19.0,1
2024-04-02 13:17:00,922.0,74.4,43.0,1007.2,1,1,0,19.0,1
2024-04-02 13:18:00,933.0,74.4,42.0,1007.3,1,1,0,19.0,1
2024-04-02 13:19:00,920.0,74.3,42.0,1007.3,1,1,0,19.0,1
2024-04-02 13:20:00,930.0,74.4,43.0,1007.4,1,1,0,19.0,1
2024-04-02 13:21:00,920.0,74.3,43.0,1007.4,1,1,0,19.0,1
2024-04-02 13:22:00,927.0,74.3,43.0,1007.3,1,1,0,19.0,1
2024-04-02 13:23:00,940.0,74.2,43.0,1007.4,1,1,0,19.0,1
2024-04-02 13:24:00,920.0,74.3,43.0,1007.4,1,1,0,19.0,1
2024-04-02 13:25:00,929.0,74.2,43.0,1007.4,1,1,0,19.0,1
2024-04-02 13:26:00,956.0,74.3,44.0,1007.5,1,1,0,19.0,1
2024-04-02 13:27:00,960.0,74.4,45.0,1007.7,1,1,0,19.0,1
2024-04-02 13:28:00,940.0,74.5,44.0,1007.7,1,1,0,19.0,1
2024-04-02 13:29:00,940.0,74.5,44.0,1007.7,1,1,0,19.0,1
2024-04-02 13:30:00,958.0,74.5,44.0,1007.7,1,1,0,19.0,1
2024-04-03 09:00:00,578.0,71.5,59.0,999.0,1,0,1,14.0,0
2024-04-03 09:01:00,727.0,71.5,50.0,999.0,1,0,1,14.0,0
2024-04-03 09:02:00,783.0,71.4,51.0,999.1,1,0,1,14.0,0
2024-04-03 09:03:00,761.0,71.4,52.0,999.1,1,0,1,14.0,0
2024-04-03 09:04:00,746.0,71.3,50.0,999.1,1,0,1,14.0,0
2024-04-03 09:05:00,770.0,71.3,51.0,999.0,1,0,1,14.0,0
2024-04-03 09:06:00,760.0,71.2,52.0,998.9,1,0,1,14.0,0
2024-04-03 09:07:00,758.0,71.2,52.0,998.6,1,0,1,14.0,0
2024-04-03 09:08:00,752.0,71.1,51.0,998.6,1,0,1,14.0,0
2024-04-03 09:09:00,803.0,71.1,51.0,998.5,1,0,1,14.0,0
2024-04-03 09:10:00,773.0,71.0,51.0,998.3,1,0,1,14.0,0
2024-04-03 09:11:00,761.0,71.0,51.0,998.2,1,0,1,14.0,0
2024-04-03 09:12:00,783.0,70.9,51.0,998.2,1,0,1,14.0,0
2024-04-03 09:13:00,814.0,70.9,51.0,998.2,1,0,1,14.0,0
2024-04-03 09:14:00,830.0,70.9,50.0,998.2,0,0,0,16.0,0
2024-04-03 09:15:00,859.0,70.9,51.0,998.2,0,0,0,16.0,0
2024-04-03 09:16:00,831.0,71.0,50.0,998.1,0,0,0,16.0,0
2024-04-03 09:17:00,815.0,71.0,51.0,998.1,0,0,0,16.0,0
2024-04-03 09:18:00,840.0,71.0,51.0,998.1,0,0,0,16.0,0
2024-04-03 09:19:00,836.0,71.0,51.0,998.0,0,0,0,16.0,0
2024-04-03 09:20:00,833.0,71.0,51.0,998.0,0,0,0,16.0,0
2024-04-03 09:21:00,837.0,71.0,51.0,998.3,0,0,0,16.0,0
2024-04-03 09:22:00,831.0,71.0,51.0,998.4,0,0,0,16.0,0
2024-04-03 09:23:00,844.0,71.0,51.0,998.3,0,0,0,16.0,0
2024-04-03 09:24:00,823.0,71.0,51.0,998.4,0,0,0,16.0,0
2024-04-03 09:25:00,857.0,71.0,51.0,998.5,0,0,0,16.0,0
2024-04-03 09:26:00,843.0,71.0,50.0,998.7,0,0,0,16.0,0
2024-04-03 09:27:00,826.0,71.0,51.0,998.6,0,0,0,16.0,0
2024-04-03 09:28:00,857.0,71.0,51.0,998.6,0,0,0,16.0,0
2024-04-03 09:29:00,841.0,71.0,51.0,998.9,0,0,0,16.0,0
2024-04-03 09:30:00,841.0,71.1,51.0,998.8,0,0,0,16.0,0
2024-04-03 09:31:00,848.0,71.1,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:32:00,856.0,71.1,51.0,999.0,0,0,0,16.0,0
2024-04-03 09:33:00,851.0,71.1,51.0,999.1,0,0,0,16.0,0
2024-04-03 09:34:00,883.0,71.1,51.0,999.2,0,0,0,16.0,0
2024-04-03 09:35:00,883.0,71.2,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:36:00,872.0,71.2,50.0,999.1,0,0,0,16.0,0
2024-04-03 09:37:00,881.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:38:00,851.0,71.2,50.0,999.3,0,0,0,16.0,0
2024-04-03 09:39:00,856.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:40:00,838.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:41:00,860.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:42:00,862.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:43:00,835.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:44:00,845.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:45:00,849.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:46:00,855.0,71.2,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:47:00,886.0,71.3,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:48:00,875.0,71.2,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:49:00,869.0,71.3,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:50:00,864.0,71.3,50.0,998.9,0,0,0,16.0,0
2024-04-03 09:51:00,845.0,71.3,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:52:00,890.0,71.3,50.0,999.0,0,0,0,16.0,0
2024-04-03 09:53:00,867.0,71.3,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:54:00,885.0,71.3,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:55:00,869.0,71.4,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:56:00,880.0,71.4,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:57:00,889.0,71.4,50.0,999.2,0,0,0,16.0,0
2024-04-03 09:58:00,897.0,71.4,50.0,999.1,0,0,0,16.0,0
2024-04-03 09:59:00,909.0,71.5,50.0,999.2,0,0,0,16.0,0
2024-04-03 10:00:00,902.0,71.5,49.0,999.1,0,0,0,16.0,0
